# /dev/cpu_dma_latency set to 0us
# Histogram
000380 000000	000000	000000	000000	000000	000000	000000	000000
000381 000001	000000	000000	000000	000000	000000	000000	000000
000382 000000	000000	000000	000000	000000	000000	000000	000000
000383 000000	000000	000000	000000	000000	000000	000000	000000
000384 000000	000000	000000	000000	000000	000000	000000	000000
000385 000000	000000	000000	000000	000000	000000	000000	000000
000386 000000	000000	000000	000000	000000	000000	000001	000000
000387 000000	000000	000000	000000	000001	000000	000000	000000
000388 000001	000001	000001	000002	000000	000000	000000	000000
000389 000000	000001	000000	000000	000000	000000	000000	000000
000390 000000	000000	000000	000000	000001	000001	000000	000000
000391 000000	000000	000000	000000	000001	000000	000000	000000
000392 000000	000000	000000	000000	000000	000000	000000	000000
000393 000000	000000	000000	000000	000000	000000	000000	000001
000394 000001	000000	000000	000000	000000	000000	000000	000000
000395 000000	000000	000000	000000	000000	000001	000000	000000
000396 000001	000000	000000	000000	000000	000000	000001	000000
000397 000001	000000	000001	000000	000000	000000	000000	000001
000398 000000	000000	000000	000001	000000	000000	000000	000000
000399 000000	000000	000000	000000	000000	000000	000000	000000
# Total: 001799826 001799869 001799825 001799884 001799818 001799869 001799897 001799860
# Min Latencies: 00005 00005 00005 00005 00004 00005 00005 00005
# Avg Latencies: 00008 00007 00008 00007 00007 00008 00008 00007
# Max Latencies: 00805 00861 00462 00892 00770 00817 00813 00844
# Histogram Overflows: 00174 00131 00175 00112 00176 00125 00099 00135
# Histogram Overflow at cycle number:
# Thread 0: 72405 72406 140057 142719 142720 142822 142823 142824 211266 211267 211368 211478 211929 212883 224679 224680 225005 225639 225640 225641 236633 410438 410549 410646 410760 412710 412725 412925 412926 412927 415738 415988 416099 416100 416101 416205 416206 416207 416329 423581 436238 436239 501556 501663 501664 505402 507033 507034 507314 507315 525471 525472 525473 525580 525581 525685 525686 525778 525779 525780 530038 541890 541892 542265 543689 543691 546668 546760 546762 546773 546852 546854 547321 549397 549399 549660 549661 551860 551861 551862 551961 552147 552149 552339 689782 697698 697791 697793 697805 697980 698415 701653 732361 732362 732363 732638 732639 732640 733094 733183 733184 733185 739917 746719 746820 747816 748383 748384 748385 748570 748752 748753 749201 749202 749203 749293 749304 749382 750143 750144 751744 751745 751746 751833 751835 770793 770996 771096 771097 771098 771110 771195 771196 771197 771296 1009923 1018715 1021835 1022776 1022777 1025774 1341183 1341184 1341185 1341555 1341556 1341668 1341673 1342097 1342539 1342540 1345213 1345214 1345215 1345910 1348784 1348785 1348786 1349251 1349433 1349434 1349435 1349527 1425549 1425563 1425664 1425665 1425666 1426200 1426202 1426217 1426697 1453155 1453157
